basis,record_id,year,month,analysis_role,bandwidth_km,total_effect,structured_component,residual_component
latitude_longitude_elevation,200806,2008,6,held_out,125.799765,0.08512739277007096,0.1107020494544156,-0.02557465668434294
latitude_longitude_elevation,200807,2008,7,held_out,125.799765,0.021959669228587622,-0.023159107166345203,0.045118776394933356
latitude_longitude_elevation,200808,2008,8,held_out,125.799765,-0.010735100202822192,-0.007772707323638463,-0.002962392879185836
latitude_longitude_elevation,200906,2009,6,held_out,125.799765,-0.07630578090220229,-0.06235819144066447,-0.013947589461538273
latitude_longitude_elevation,200907,2009,7,held_out,125.799765,-0.004331769371287046,0.008095898463725411,-0.012427667835012337
latitude_longitude_elevation,200908,2009,8,held_out,125.799765,-0.17178764279665223,-0.12663505489533552,-0.04515258790131513
latitude_longitude_elevation,201006,2010,6,held_out,125.799765,0.02805560246706406,0.02573741948473823,0.002318182982324902
latitude_longitude_elevation,201007,2010,7,held_out,125.799765,-0.031146365367227456,0.002727859142740132,-0.03387422450996844
latitude_longitude_elevation,201008,2010,8,held_out,125.799765,-0.02219167836275497,-0.06494216788130554,0.0427504895185501
latitude_longitude_elevation,201106,2011,6,held_out,125.799765,-0.048286088305980156,-0.012344542092833206,-0.03594154621314628
latitude_longitude_elevation,201107,2011,7,held_out,125.799765,-0.02134507313573216,0.02146466487248644,-0.04280973800821827
latitude_longitude_elevation,201108,2011,8,held_out,125.799765,0.022087515847145904,0.08736646520379579,-0.06527894935665031
latitude_longitude_elevation,201206,2012,6,held_out,125.799765,-0.17394907742765675,-0.13161389477342994,-0.04233518265422741
latitude_longitude_elevation,201207,2012,7,held_out,125.799765,-0.12434466495354897,-0.0877758581471332,-0.03656880680641447
latitude_longitude_elevation,201208,2012,8,held_out,125.799765,-0.17329858030308504,-0.08325182067103688,-0.09004675963204904
latitude_longitude_elevation,201306,2013,6,held_out,125.799765,0.04108178919960866,0.04309631559189494,-0.0020145263922856623
latitude_longitude_elevation,201307,2013,7,held_out,125.799765,-0.016082647456785303,-0.044418306096898647,0.02833565864011156
latitude_longitude_elevation,201308,2013,8,held_out,125.799765,-0.00047088997857633146,0.008404259624246204,-0.008875149602820835
latitude_longitude_elevation,201406,2014,6,held_out,125.799765,-0.010398060383658802,-0.015391443954937115,0.004993383571278896
latitude_longitude_elevation,201407,2014,7,held_out,125.799765,-0.01049815636841284,0.0018471515163193115,-0.012345307884734449
latitude_longitude_elevation,201408,2014,8,held_out,125.799765,0.00202663599264849,-0.042172335411656915,0.044198971404305405
latitude_longitude_elevation,201506,2015,6,development,125.799765,-0.10004535665398748,-0.16777337562189645,0.06772801896790857
latitude_longitude_elevation,201507,2015,7,development,125.799765,-0.15841407745026298,-0.12249562280722594,-0.035918454643037
latitude_longitude_elevation,201508,2015,8,development,125.799765,-0.11077884728819805,-0.08993840091623381,-0.020840446371965735
latitude_longitude_elevation,201606,2016,6,held_out,125.799765,0.0334933137167197,0.05790263444316544,-0.024409320726445045
latitude_longitude_elevation,201607,2016,7,held_out,125.799765,0.05624939016105429,0.01648245660642438,0.039766933554628806
latitude_longitude_elevation,201608,2016,8,held_out,125.799765,0.14762803201611704,0.06825036796574832,0.07937766405036542
latitude_longitude_elevation,201706,2017,6,held_out,125.799765,-0.04569326361740815,-0.0011362286205408945,-0.04455703499686616
latitude_longitude_elevation,201707,2017,7,held_out,125.799765,-0.06954390075090619,-0.08489067727195886,0.015346776521054038
latitude_longitude_elevation,201708,2017,8,held_out,125.799765,0.021557242592813913,0.02681052408992069,-0.005253281497107897
latitude_longitude_elevation,201806,2018,6,held_out,125.799765,-0.08190852714596661,-0.05136659727516325,-0.030541929870804098
latitude_longitude_elevation,201807,2018,7,held_out,125.799765,-0.09927404921906786,-0.04302929543600427,-0.05624475378306561
latitude_longitude_elevation,201808,2018,8,held_out,125.799765,-0.10030905766581331,-0.05795705217678273,-0.04235200548903125
latitude_longitude_elevation,201906,2019,6,held_out,125.799765,-0.07484721137517827,-0.04540860504793589,-0.0294386063272436
latitude_longitude_elevation,201907,2019,7,held_out,125.799765,-0.04406258109583929,-0.064576565648688,0.020513984552849623
latitude_longitude_elevation,201908,2019,8,held_out,125.799765,-0.0825359293724705,-0.03461923261746949,-0.04791669675499957
latitude_longitude_elevation,202006,2020,6,held_out,125.799765,-0.06879807552948076,-0.011772461335913535,-0.0570256141935667
latitude_longitude_elevation,202007,2020,7,held_out,125.799765,-0.0037032018731419725,-0.02198980629965983,0.018286604426518194
latitude_longitude_elevation,202008,2020,8,held_out,125.799765,0.008704718079504648,0.012651116488714479,-0.0039463984092093585
latitude_longitude_elevation,202106,2021,6,held_out,125.799765,-0.16809079252732936,-0.02623809095693872,-0.14185270157039045
latitude_longitude_elevation,202107,2021,7,held_out,125.799765,-0.026184619124471974,-0.03650712688526945,0.010322507760797937
latitude_longitude_elevation,202108,2021,8,held_out,125.799765,-0.01622562470684199,-0.017102207999294437,0.0008765832924518026
latitude_longitude_elevation,202206,2022,6,development,125.799765,-0.012631709547713433,-0.0010795703710666975,-0.011552139176647783
latitude_longitude_elevation,202207,2022,7,development,125.799765,0.20548952111671998,0.10459976911707179,0.10088975199964681
latitude_longitude_elevation,202208,2022,8,development,125.799765,-0.09229524454685574,-0.004835963930555887,-0.08745928061630011
latitude_longitude_elevation,202306,2023,6,held_out,125.799765,-0.040498284842691,0.006166367959273042,-0.04666465280196365
latitude_longitude_elevation,202307,2023,7,held_out,125.799765,-0.10306495300832565,-0.0491328798183028,-0.053932073190024084
latitude_longitude_elevation,202308,2023,8,held_out,125.799765,-0.26495650319848385,-0.19231869287960096,-0.07263781031888276
latitude_longitude_elevation,202406,2024,6,held_out,125.799765,-0.0699915826766969,0.015145021503803034,-0.08513660418049852
latitude_longitude_elevation,202407,2024,7,held_out,125.799765,0.13498511887182787,0.07564455804978393,0.05934056082204455
latitude_longitude_elevation,202408,2024,8,held_out,125.799765,0.055687231277360714,0.018118633196010342,0.03756859808135033
latitude_longitude_elevation,202506,2025,6,held_out,125.799765,-0.09514119861612344,-0.040448833447115286,-0.05469236516900988
latitude_longitude_elevation,202507,2025,7,held_out,125.799765,-0.14155943019958783,-0.10161611276969815,-0.03994331742989088
latitude_longitude_elevation,202508,2025,8,held_out,125.799765,-0.12294776445510146,-0.0933666503259715,-0.02958111412913103
latitude,199106,1991,6,held_out,251.59953,0.13309670115827116,-0.014604211590010574,0.14770091274828126
latitude,199107,1991,7,held_out,251.59953,0.03166054864524714,-0.05528401105703238,0.08694455970228046
latitude,199108,1991,8,held_out,251.59953,0.06690066337433738,-0.023012723978267546,0.08991338735260551
latitude,199206,1992,6,held_out,251.59953,0.005728163273364096,-0.030584760837894135,0.03631292411125691
latitude,199207,1992,7,held_out,251.59953,-0.0241554704792415,-0.043517673797262006,0.019362203318020334
latitude,199208,1992,8,held_out,251.59953,0.12571364163506996,-0.06032399528571325,0.18603763692078348
latitude,199306,1993,6,held_out,251.59953,-0.08426163359733636,-0.04939816136904255,-0.03486347222829365
latitude,199307,1993,7,held_out,251.59953,0.10992815773445103,-0.037044965551561004,0.14697312328601453
latitude,199308,1993,8,held_out,251.59953,-0.04895974721160898,-0.050259977466088956,0.0013002302544802193
latitude,199406,1994,6,held_out,251.59953,0.18064376122971323,-0.033666857924181996,0.21431061915389574
latitude,199407,1994,7,held_out,251.59953,-0.11059297723159925,-0.04652514320384914,-0.06406783402774804
latitude,199408,1994,8,held_out,251.59953,0.06457234526838536,-0.029462445024307605,0.09403479029269231
latitude,199506,1995,6,held_out,251.59953,0.08869391833410348,0.041711232145975094,0.04698268618812787
latitude,199507,1995,7,held_out,251.59953,-0.026657522787498743,-0.05540324736459512,0.028745724577094914
latitude,199508,1995,8,held_out,251.59953,-0.09961445729009082,-0.03702922327211434,-0.06258523401797458
latitude,199606,1996,6,held_out,251.59953,-0.11916164142358324,-0.056205944088471696,-0.06295569733511092
latitude,199607,1996,7,held_out,251.59953,0.02308578004511113,-0.06652624171031672,0.08961202175542829
latitude,199608,1996,8,held_out,251.59953,-0.08956278585888551,-0.05880815276190367,-0.030754633096980875
latitude,199706,1997,6,held_out,251.59953,-0.23905594777840972,-0.09376609838389463,-0.14528984939451478
latitude,199707,1997,7,held_out,251.59953,0.04609671102371528,-0.027948801713382255,0.07404551273709663
latitude,199708,1997,8,held_out,251.59953,-0.11166958756582582,-0.024738141794982002,-0.08693144577084365
latitude,199806,1998,6,held_out,251.59953,-0.14762409028253634,-0.10709404238283388,-0.04053004789970178
latitude,199807,1998,7,held_out,251.59953,0.09254758787274035,0.004272023449528792,0.08827556442321165
latitude,199808,1998,8,held_out,251.59953,0.06055960876749699,-0.009377399493936268,0.06993700826143445
latitude,199906,1999,6,held_out,251.59953,-0.21535002312731094,-0.0931148541555688,-0.12223516897174204
latitude,199907,1999,7,held_out,251.59953,-0.0030053166179256504,-0.030093637813361784,0.027088321195437796
latitude,199908,1999,8,held_out,251.59953,-0.1948572358250729,-0.08842988930593348,-0.10642734651914006
latitude,200006,2000,6,held_out,251.59953,-0.013165043585009506,-0.04362498949620079,0.030459945911192207
latitude,200007,2000,7,held_out,251.59953,-0.2140302656365165,-0.06882986512380647,-0.14520040051271108
latitude,200008,2000,8,held_out,251.59953,-0.1703392330210612,-0.06212649870426785,-0.10821273431679405
latitude,200106,2001,6,held_out,251.59953,0.006215219435333281,-0.04935932926433068,0.05557454869966374
latitude,200107,2001,7,held_out,251.59953,-0.04327813459476837,-0.015389642120961795,-0.02788849247380641
latitude,200108,2001,8,held_out,251.59953,-0.1794026975073244,-0.0847929670359788,-0.09460973047134506
latitude,200206,2002,6,held_out,251.59953,-0.005976209154142731,-0.01633288201264641,0.010356672858504275
latitude,200207,2002,7,held_out,251.59953,0.23958532540864394,0.018990918557970308,0.22059440685067463
latitude,200208,2002,8,held_out,251.59953,-0.16472235276127095,-0.07509720110816102,-0.08962515165311052
latitude,200306,2003,6,held_out,251.59953,-0.13216717895558233,-0.05421790743026826,-0.07794927152531383
latitude,200307,2003,7,held_out,251.59953,0.059316761760784806,-0.058494749765731054,0.11781151152651621
latitude,200308,2003,8,held_out,251.59953,0.0945316136239909,-0.03172356322306469,0.12625517684705626
latitude,200406,2004,6,held_out,251.59953,0.08978984319477763,-6.889930669603273e-05,0.08985874250147295
latitude,200407,2004,7,held_out,251.59953,-0.07499263614568817,-0.06693697699160638,-0.008055659154082427
latitude,200408,2004,8,held_out,251.59953,-0.044813950972232536,-0.11338664773081415,0.06857269675858212
latitude,200506,2005,6,held_out,251.59953,-0.09740503581009652,-0.054004379831714876,-0.043400655978381705
latitude,200507,2005,7,held_out,251.59953,-0.10934983347862154,-0.04904718701322148,-0.060302646465401614
latitude,200508,2005,8,held_out,251.59953,0.011538357029954482,-0.07955566769158194,0.0910940247215359
latitude,200606,2006,6,held_out,251.59953,-0.006766049680777971,-0.06729131012551241,0.06052526044473357
latitude,200607,2006,7,held_out,251.59953,0.03634906590093547,-0.01259208102326276,0.0489411469242003
latitude,200608,2006,8,held_out,251.59953,-0.1887343275602996,-0.04766150792168998,-0.14107281963860854
latitude,200706,2007,6,held_out,251.59953,0.1634038675535098,-0.06490834510353095,0.22831221265704174
latitude,200707,2007,7,held_out,251.59953,-0.053607847301850774,-0.05410633229164554,0.0004984849897950767
latitude,200708,2007,8,held_out,251.59953,0.0229732473290664,-0.06754561143185511,0.09051885876092092
latitude,200806,2008,6,held_out,251.59953,0.07963199931531291,-0.019617647858297713,0.09924964717361029
latitude,200807,2008,7,held_out,251.59953,0.02848163103037693,-0.01408353337213725,0.04256516440251449
latitude,200808,2008,8,held_out,251.59953,-0.0698500402167535,-0.059179290791483166,-0.010670749425270715
latitude,200906,2009,6,held_out,251.59953,-0.07934019988500782,-0.03296322335877411,-0.046376976526233446
latitude,200907,2009,7,held_out,251.59953,0.0013272597037180481,-0.055866816316684095,0.05719407602040203
latitude,200908,2009,8,held_out,251.59953,-0.1815853196368179,-0.04823153592389547,-0.13335378371292167
latitude,201006,2010,6,held_out,251.59953,0.07813225312167775,-0.017729492492492234,0.09586174561417037
latitude,201007,2010,7,held_out,251.59953,-0.08144428015090818,-0.08175336246261727,0.00030908231170869945
latitude,201008,2010,8,held_out,251.59953,-0.05307385254087561,-0.06529617351803207,0.012222320977156663
latitude,201106,2011,6,held_out,251.59953,-0.06382124114601977,-0.09558054167549887,0.031759300529477494
latitude,201107,2011,7,held_out,251.59953,-0.03135150569348538,-0.0490015275139395,0.01765002182045535
latitude,201108,2011,8,held_out,251.59953,0.017068202102925055,-0.0394014170697107,0.056469619172635356
latitude,201206,2012,6,held_out,251.59953,-0.2506264947158017,-0.1165098376366775,-0.13411665707912562
latitude,201207,2012,7,held_out,251.59953,-0.18190275432440267,-0.0436778422919775,-0.13822491203242668
latitude,201208,2012,8,held_out,251.59953,-0.2292537477802984,-0.06852278846413393,-0.16073095931616543
latitude,201306,2013,6,held_out,251.59953,0.07339272084261995,-0.008697087340587394,0.08208980818320866
latitude,201307,2013,7,held_out,251.59953,-0.024193649260312332,-0.01611322285259133,-0.008080426407719983
latitude,201308,2013,8,held_out,251.59953,-0.07959699476320652,-0.06234927593175686,-0.01724771883145008
latitude,201406,2014,6,held_out,251.59953,-0.01471065957784566,0.0037506785232117577,-0.01846133810105782
latitude,201407,2014,7,held_out,251.59953,-0.01598716406830914,-0.06052465260745806,0.04453748853914884
latitude,201408,2014,8,held_out,251.59953,0.03023414721852395,-0.013090265490847512,0.04332441270937285
latitude,201506,2015,6,development,251.59953,-0.16950669070463437,-0.11759474154050888,-0.051911949164125275
latitude,201507,2015,7,development,251.59953,-0.17991427015700845,-0.06890150328946788,-0.11101276686754022
latitude,201508,2015,8,development,251.59953,-0.15042891406593284,-0.054643469122645894,-0.09578544494328667
latitude,201606,2016,6,held_out,251.59953,0.06277084819265265,-0.04094119991899124,0.10371204811164438
latitude,201607,2016,7,held_out,251.59953,0.014011106192999698,-0.025169598656784926,0.039180704849786176
latitude,201608,2016,8,held_out,251.59953,0.17079505537931916,0.006301732779856781,0.16449332259946264
latitude,201706,2017,6,held_out,251.59953,-0.06613996063422203,-0.08139913618909315,0.015259175554870738
latitude,201707,2017,7,held_out,251.59953,-0.08124224022249472,-0.037969140250416075,-0.04327309997207796
